RecordId,Price,oldValue
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168621226938481,149 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864326938825,315 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864082622812,195 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168864027769922,335 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168372416474898,249 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167870649757837,431 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167870640989846,375 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166773224220874,108 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167949974006320,449 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166211993725760,158 304 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168862722737600,191 450 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167386818523944,300 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168862558314084,241 120 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168586069935614,232 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168614867125011,216 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168110852032382,132 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168110791265511,135 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168363390711349,171 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164760176735022,270 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168079324566988,271 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168060823967355,247 056 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168060773927919,317 976 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165357340546530,366 604 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168856023945693,169 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167292735381814,279 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168855719975113,387 040 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168606191696741,214 990 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168267075064919,Цена при запитване,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156951191370625,207 000 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168855497514821,135 638 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168595547493751,254 900 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164188995419774,235 208 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166197017226566,202 700 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168362357127764,428 998 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116096930157,252 328 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168658959991516,333 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167580432572424,283 600 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167580430277679,244 500 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167578830535540,241 100 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167585878642456,205 300 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168448976978877,195 200 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168556616978211,147 120 EUR,
www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168553442862976,171 000 EUR,
